step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
113,0,0.428047,0.000000,0.711106,3.51e-05,0.3551,0.05,
114,0,0.422340,0.000000,0.706973,3.54e-05,0.3115,0.06,
115,0,0.422423,0.000000,0.708114,3.57e-05,0.2561,0.06,
116,0,0.429169,0.000000,0.720244,3.60e-05,0.3353,0.05,
117,0,0.429694,0.000000,0.639318,3.63e-05,0.4156,0.06,
118,0,0.417189,0.000000,0.670678,3.66e-05,0.3292,0.05,
119,0,0.420957,0.000000,0.680962,3.69e-05,0.3550,0.05,
120,0,0.418672,0.000000,0.657275,3.72e-05,0.2928,0.05,
121,0,0.425625,0.000000,0.678902,3.75e-05,0.3446,0.05,
122,0,0.423276,0.000000,0.686550,3.78e-05,0.2847,0.05,
123,0,0.424193,0.000000,0.655765,3.82e-05,0.3584,0.06,
124,0,0.430180,0.000000,0.673832,3.85e-05,0.3559,0.05,
125,0,0.430117,0.000000,0.665952,3.88e-05,0.5393,0.05,
126,0,0.433816,0.000000,0.681604,3.91e-05,0.2491,0.06,
127,0,0.427567,0.000000,0.655312,3.94e-05,0.2148,0.06,
128,0,0.420353,0.000000,0.664854,3.97e-05,0.2404,0.06,
129,0,0.420501,0.000000,0.663800,4.00e-05,0.2715,0.05,
130,0,0.426062,0.000000,0.689089,4.03e-05,0.3097,0.06,
131,0,0.437035,0.000000,0.720653,4.06e-05,0.2351,0.05,
132,0,0.431008,0.000000,0.699341,4.09e-05,0.2528,0.05,
133,0,0.425129,0.000000,0.689632,4.12e-05,0.2276,0.05,
134,0,0.425076,0.000000,0.681174,4.15e-05,1.1960,0.05,
135,0,0.427875,0.000000,0.650568,4.18e-05,0.2411,0.05,
136,0,0.436004,0.000000,0.683159,4.22e-05,0.2742,0.06,
137,0,0.425732,0.000000,0.671453,4.25e-05,0.3180,0.06,
138,0,0.421305,0.000000,0.636000,4.28e-05,0.2065,0.05,
139,0,0.424815,0.000000,0.651143,4.31e-05,0.3074,0.05,
140,0,0.435932,0.000000,0.697262,4.34e-05,0.2572,0.06,
141,0,0.433796,0.000000,0.654093,4.37e-05,0.2834,0.06,
142,0,0.432707,0.000000,0.702956,4.40e-05,0.2374,0.05,
143,0,0.433171,0.000000,0.660339,4.43e-05,0.3119,0.05,
144,0,0.425835,0.000000,0.617148,4.46e-05,0.3127,0.05,
145,0,0.430158,0.000000,0.674774,4.49e-05,0.3979,0.05,
146,0,0.425640,0.000000,0.648021,4.52e-05,0.2553,0.05,
147,0,0.438954,0.000000,0.695153,4.55e-05,0.5667,0.05,
148,0,0.439185,0.000000,0.664339,4.58e-05,0.3061,0.06,
149,0,0.427303,0.000000,0.664979,4.62e-05,0.4464,0.05,
150,0,0.440234,0.000000,0.670320,4.65e-05,0.3061,0.05,
151,0,0.433627,0.000000,0.671715,4.68e-05,0.5412,0.05,
152,0,0.423194,0.000000,0.672412,4.71e-05,0.3875,0.05,
153,0,0.429196,0.000000,0.697630,4.74e-05,0.2776,0.05,
154,0,0.436262,0.000000,0.638081,4.77e-05,1.5801,0.05,
155,0,0.439000,0.000000,0.689350,4.80e-05,0.3382,0.05,
156,0,0.432874,0.000000,0.685695,4.83e-05,0.2782,0.05,
157,0,0.420762,0.000000,0.670991,4.86e-05,0.3730,0.05,
158,0,0.427691,0.000000,0.622092,4.89e-05,0.2226,0.05,
159,0,0.429908,0.000000,0.659632,4.92e-05,0.1697,0.05,
160,0,0.444459,0.000000,0.626187,4.95e-05,0.2186,0.06,
161,0,0.431401,0.000000,0.707520,4.98e-05,0.2074,0.05,
162,0,0.427232,0.000000,0.638135,5.02e-05,0.2795,0.05,
163,0,0.427871,0.000000,0.667081,5.05e-05,0.2047,0.05,
164,0,0.429900,0.000000,0.701690,5.08e-05,0.3415,0.06,
165,0,0.426001,0.000000,0.649273,5.11e-05,0.4370,0.06,
166,0,0.427481,0.000000,0.697143,5.14e-05,0.8216,0.05,
167,0,0.435203,0.000000,0.707078,5.17e-05,0.4028,0.05,
168,0,0.420675,0.000000,0.692969,5.20e-05,0.3028,0.05,
169,0,0.432729,0.000000,0.662776,5.23e-05,0.2355,0.05,
170,0,0.430179,0.000000,0.629360,5.26e-05,0.4515,0.05,
171,0,0.442191,0.000000,0.679320,5.29e-05,0.3741,0.05,
172,0,0.439855,0.000000,0.646023,5.32e-05,0.2156,0.06,
173,0,0.438214,0.000000,0.648980,5.35e-05,0.2699,0.05,
174,0,0.434655,0.000000,0.656925,5.38e-05,0.3644,0.05,
175,0,0.440979,0.000000,0.654378,5.42e-05,0.2835,0.05,
176,0,0.430853,0.000000,0.658156,5.45e-05,0.2176,0.05,
