step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
252,1,0.458072,0.000000,0.680009,5.61e-05,0.1253,0.04,
253,1,0.455905,0.000000,0.733653,5.57e-05,0.1005,0.04,
254,1,0.454828,0.000000,0.730705,5.53e-05,0.1094,0.04,
255,1,0.460897,0.000000,0.665994,5.50e-05,0.1079,0.04,
256,1,0.466083,0.000000,0.697420,5.46e-05,0.1306,0.04,
257,1,0.459027,0.000000,0.661463,5.42e-05,0.1267,0.04,
258,1,0.475006,0.000000,0.674487,5.39e-05,0.1131,0.04,
259,1,0.467677,0.000000,0.685282,5.35e-05,0.0936,0.04,
260,1,0.461814,0.000000,0.657997,5.31e-05,0.1249,0.04,
261,1,0.458747,0.000000,0.647373,5.28e-05,0.1329,0.04,
262,1,0.461500,0.000000,0.686004,5.24e-05,0.1154,0.04,
263,1,0.455280,0.000000,0.663076,5.20e-05,0.1106,0.04,
264,1,0.467295,0.000000,0.674717,5.17e-05,0.0989,0.04,
265,1,0.457799,0.000000,0.651469,5.13e-05,0.1233,0.04,
266,1,0.452190,0.000000,0.649229,5.09e-05,0.1233,0.04,
267,1,0.452635,0.000000,0.653282,5.06e-05,0.0883,0.04,
268,1,0.451196,0.000000,0.675597,5.02e-05,0.1280,0.04,
269,1,0.455616,0.000000,0.686325,4.98e-05,0.1225,0.04,
270,1,0.454395,0.000000,0.675283,4.94e-05,0.0883,0.04,
271,1,0.466474,0.000000,0.678563,4.91e-05,0.1350,0.04,
272,1,0.460806,0.000000,0.679216,4.87e-05,0.1691,0.04,
273,1,0.457593,0.000000,0.715884,4.83e-05,0.2430,0.04,
274,1,0.453784,0.000000,0.640851,4.80e-05,0.1560,0.04,
275,1,0.452340,0.000000,0.663403,4.76e-05,0.1019,0.04,
276,1,0.452514,0.000000,0.651473,4.72e-05,0.1082,0.04,
277,1,0.468278,0.000000,0.676970,4.69e-05,0.1146,0.04,
278,1,0.454849,0.000000,0.627089,4.65e-05,0.1270,0.04,
279,1,0.455389,0.000000,0.674105,4.61e-05,0.1818,0.04,
280,1,0.451246,0.000000,0.698734,4.58e-05,0.1898,0.04,
281,1,0.444393,0.000000,0.629468,4.54e-05,0.1202,0.04,
282,1,0.450916,0.000000,0.685759,4.50e-05,0.1159,0.04,
283,1,0.462674,0.000000,0.631504,4.47e-05,0.1040,0.04,
284,1,0.454039,0.000000,0.686895,4.43e-05,0.1166,0.04,
285,1,0.455183,0.000000,0.680077,4.39e-05,0.1250,0.04,
286,1,0.451697,0.000000,0.642634,4.36e-05,0.1692,0.04,
287,1,0.459021,0.000000,0.691031,4.32e-05,0.1401,0.04,
288,1,0.462121,0.000000,0.662878,4.28e-05,0.0874,0.04,
289,1,0.453684,0.000000,0.625648,4.25e-05,0.1326,0.04,
290,1,0.447557,0.000000,0.639429,4.21e-05,0.0922,0.04,
291,1,0.475396,0.000000,0.650575,4.17e-05,0.0973,0.04,
292,1,0.459405,0.000000,0.694324,4.14e-05,0.1139,0.04,
293,1,0.465302,0.000000,0.669846,4.10e-05,0.1136,0.04,
294,1,0.467365,0.000000,0.665360,4.06e-05,0.0839,0.04,
295,1,0.459618,0.000000,0.662838,4.03e-05,0.1229,0.04,
296,1,0.445564,0.000000,0.669644,3.99e-05,0.1085,0.04,
297,1,0.457584,0.000000,0.664598,3.95e-05,0.1102,0.04,
298,1,0.456725,0.000000,0.671771,3.92e-05,0.1486,0.04,
299,1,0.455750,0.000000,0.678989,3.88e-05,0.1960,0.04,
300,1,0.463797,0.000000,0.771882,3.85e-05,0.1379,0.04,
301,1,0.465005,0.000000,0.704316,3.81e-05,0.1026,0.04,
302,1,0.449395,0.000000,0.646481,3.77e-05,0.0976,0.04,
303,1,0.463535,0.000000,0.690473,3.74e-05,0.1321,0.04,
304,1,0.451505,0.000000,0.647349,3.70e-05,0.1407,0.04,
305,1,0.462957,0.000000,0.628213,3.67e-05,0.0942,0.04,
306,1,0.466559,0.000000,0.652074,3.63e-05,0.1570,0.04,
307,1,0.459853,0.000000,0.652586,3.60e-05,0.0932,0.04,
308,1,0.464084,0.000000,0.671294,3.56e-05,0.1353,0.04,
309,1,0.458847,0.000000,0.669181,3.53e-05,0.1517,0.04,
310,1,0.462469,0.000000,0.662308,3.49e-05,0.0977,0.04,
311,1,0.460046,0.000000,0.661920,3.45e-05,0.1284,0.04,
312,1,0.459379,0.000000,0.689441,3.42e-05,0.1412,0.04,
313,1,0.460508,0.000000,0.649769,3.38e-05,0.1039,0.04,
314,1,0.467747,0.000000,0.655370,3.35e-05,0.2045,0.04,
315,1,0.460572,0.000000,0.676100,3.32e-05,0.1478,0.04,
316,1,0.455458,0.000000,0.653615,3.28e-05,0.2216,0.04,
317,1,0.458089,0.000000,0.632843,3.25e-05,0.1166,0.04,
318,1,0.449904,0.000000,0.659712,3.21e-05,0.1385,0.04,
319,1,0.454768,0.000000,0.635231,3.18e-05,0.0998,0.04,
320,1,0.456327,0.000000,0.625922,3.14e-05,0.1392,0.04,
321,1,0.463546,0.000000,0.608411,3.11e-05,0.0757,0.04,
322,1,0.455544,0.000000,0.632369,3.07e-05,0.1484,0.04,
323,1,0.456592,0.000000,0.641102,3.04e-05,0.1515,0.04,
324,1,0.461509,0.000000,0.657698,3.01e-05,0.1033,0.04,
325,1,0.461491,0.000000,0.666939,2.97e-05,0.1213,0.04,
326,1,0.461019,0.000000,0.682514,2.94e-05,0.0988,0.04,
327,1,0.466441,0.000000,0.645690,2.90e-05,0.1077,0.04,
328,1,0.456092,0.000000,0.619328,2.87e-05,0.1117,0.04,
329,1,0.456158,0.000000,0.667464,2.84e-05,0.1212,0.04,
330,1,0.467957,0.000000,0.637472,2.80e-05,0.0827,0.04,
331,1,0.462729,0.000000,0.659449,2.77e-05,0.1615,0.04,
332,1,0.466191,0.000000,0.673956,2.74e-05,0.2773,0.04,
333,1,0.462491,0.000000,0.661300,2.71e-05,0.1184,0.04,
334,1,0.461095,0.000000,0.641331,2.67e-05,0.1173,0.04,
335,1,0.447354,0.000000,0.612115,2.64e-05,0.1471,0.04,
336,1,0.451657,0.000000,0.650120,2.61e-05,0.1248,0.04,
337,1,0.462824,0.000000,0.632070,2.58e-05,0.1253,0.04,
338,1,0.457834,0.000000,0.647836,2.54e-05,0.1355,0.04,
339,1,0.463345,0.000000,0.642000,2.51e-05,0.0979,0.04,
340,1,0.463272,0.000000,0.663618,2.48e-05,0.1336,0.04,
341,1,0.461037,0.000000,0.676499,2.45e-05,0.1881,0.04,
342,1,0.460293,0.000000,0.646183,2.42e-05,0.1259,0.04,
343,1,0.456787,0.000000,0.638350,2.38e-05,0.1108,0.04,
344,1,0.466189,0.000000,0.639535,2.35e-05,0.1156,0.04,
345,1,0.458541,0.000000,0.646114,2.32e-05,0.0905,0.04,
346,1,0.454407,0.000000,0.637706,2.29e-05,0.1224,0.04,
347,1,0.453791,0.000000,0.651408,2.26e-05,0.1041,0.04,
348,1,0.450075,0.000000,0.620236,2.23e-05,0.1132,0.04,
349,1,0.455382,0.000000,0.662270,2.20e-05,0.1196,0.04,
350,1,0.440095,0.000000,0.601782,2.17e-05,0.1706,0.04,
351,1,0.454805,0.000000,0.625615,2.14e-05,0.1143,0.04,
352,1,0.449305,0.000000,0.639173,2.11e-05,0.1269,0.04,
353,1,0.452968,0.000000,0.626559,2.08e-05,0.1686,0.04,
354,1,0.447789,0.000000,0.622854,2.05e-05,0.1526,0.04,
355,1,0.443348,0.000000,0.608794,2.02e-05,0.0875,0.04,
356,1,0.453105,0.000000,0.656390,1.99e-05,0.1170,0.04,
357,1,0.451773,0.000000,0.621351,1.96e-05,0.1180,0.04,
358,1,0.467509,0.000000,0.617158,1.93e-05,0.1003,0.04,
359,1,0.457630,0.000000,0.626077,1.90e-05,0.1339,0.04,
359,1,,,,,,,0.459837
360,1,0.449831,0.000000,0.674923,1.87e-05,0.2518,0.00,
361,1,0.459580,0.000000,0.674827,1.84e-05,0.2300,0.04,
362,1,0.456652,0.000000,0.653911,1.81e-05,0.1419,0.04,
363,1,0.462864,0.000000,0.655811,1.78e-05,0.1136,0.04,
364,1,0.449633,0.000000,0.622705,1.76e-05,0.1435,0.04,
365,1,0.454536,0.000000,0.623895,1.73e-05,0.1527,0.04,
366,1,0.448009,0.000000,0.606790,1.70e-05,0.2717,0.04,
367,1,0.451658,0.000000,0.631764,1.67e-05,0.1506,0.04,
368,1,0.455836,0.000000,0.611015,1.65e-05,0.1357,0.04,
369,1,0.462152,0.000000,0.633144,1.62e-05,0.1697,0.04,
370,1,0.442440,0.000000,0.634224,1.59e-05,0.1292,0.04,
371,1,0.451935,0.000000,0.605995,1.56e-05,0.0826,0.04,
372,1,0.468347,0.000000,0.625711,1.54e-05,0.1255,0.04,
373,1,0.457805,0.000000,0.631339,1.51e-05,0.1116,0.04,
374,1,0.451039,0.000000,0.633882,1.48e-05,0.1380,0.04,
375,1,0.464508,0.000000,0.647107,1.46e-05,0.1189,0.04,
376,1,0.453318,0.000000,0.619838,1.43e-05,0.1447,0.04,
377,1,0.460535,0.000000,0.612048,1.41e-05,0.1352,0.04,
378,1,0.458616,0.000000,0.663529,1.38e-05,0.1186,0.04,
379,1,0.460304,0.000000,0.661234,1.36e-05,0.1461,0.04,
380,1,0.462568,0.000000,0.644091,1.33e-05,0.1416,0.04,
381,1,0.465753,0.000000,0.613459,1.30e-05,0.0967,0.04,
