step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
130,0,0.418848,0.000000,0.690416,9.27e-05,0.2108,0.02,
131,0,0.422988,0.000000,0.630281,9.25e-05,0.2130,0.02,
132,0,0.414437,0.000000,0.637650,9.23e-05,0.1438,0.02,
133,0,0.439012,0.000000,0.669888,9.21e-05,0.2193,0.02,
134,0,0.437218,0.000000,0.658245,9.19e-05,0.1784,0.02,
135,0,0.427789,0.000000,0.668773,9.17e-05,0.4022,0.02,
136,0,0.441021,0.000000,0.657470,9.15e-05,0.1801,0.02,
137,0,0.435299,0.000000,0.671160,9.13e-05,0.1495,0.02,
138,0,0.425898,0.000000,0.681187,9.11e-05,0.2213,0.02,
139,0,0.428200,0.000000,0.653235,9.09e-05,0.1969,0.02,
140,0,0.435990,0.000000,0.653166,9.07e-05,0.3034,0.02,
121,0,0.428654,0.000000,0.655315,9.43e-05,0.1926,0.02,
122,0,0.426360,0.000000,0.668658,9.42e-05,0.1862,0.02,
123,0,0.438621,0.000000,0.719641,9.40e-05,0.2289,0.02,
124,0,0.439267,0.000000,0.755745,9.38e-05,0.3763,0.02,
125,0,0.428455,0.000000,0.701397,9.36e-05,0.3065,0.02,
126,0,0.444623,0.000000,0.679409,9.35e-05,0.1585,0.02,
127,0,0.438683,0.000000,0.731076,9.33e-05,0.3452,0.02,
128,0,0.433611,0.000000,0.710495,9.31e-05,0.2755,0.02,
129,0,0.426156,0.000000,0.693726,9.29e-05,0.2162,0.02,
130,0,0.426233,0.000000,0.666225,9.27e-05,0.2027,0.02,
131,0,0.429357,0.000000,0.693650,9.25e-05,0.1993,0.02,
132,0,0.433862,0.000000,0.698803,9.23e-05,0.1862,0.02,
133,0,0.435687,0.000000,0.673580,9.21e-05,0.1653,0.02,
134,0,0.430183,0.000000,0.692968,9.19e-05,0.2095,0.02,
135,0,0.430196,0.000000,0.704401,9.17e-05,0.2702,0.02,
136,0,0.429106,0.000000,0.668908,9.15e-05,0.1644,0.02,
137,0,0.425193,0.000000,0.634185,9.13e-05,0.1659,0.02,
138,0,0.421709,0.000000,0.663352,9.11e-05,0.1650,0.02,
139,0,0.424198,0.000000,0.663392,9.09e-05,0.1631,0.02,
140,0,0.430910,0.000000,0.683196,9.07e-05,0.1946,0.02,
141,0,0.437990,0.000000,0.646425,9.05e-05,0.1852,0.02,
142,0,0.419815,0.000000,0.789747,9.02e-05,0.3933,0.02,
143,0,0.427552,0.000000,0.647158,9.00e-05,0.3622,0.02,
144,0,0.431672,0.000000,0.650737,8.98e-05,0.1923,0.02,
145,0,0.431555,0.000000,0.653906,8.96e-05,0.2463,0.02,
146,0,0.439204,0.000000,0.668271,8.93e-05,0.1955,0.02,
147,0,0.436785,0.000000,0.681764,8.91e-05,0.1858,0.01,
148,0,0.443994,0.000000,0.681269,8.89e-05,0.3019,0.01,
149,0,0.423675,0.000000,0.627714,8.86e-05,0.2190,0.01,
150,0,0.432355,0.000000,0.682996,8.84e-05,0.2950,0.01,
141,0,0.433743,0.000000,0.713495,9.05e-05,0.2536,0.02,
142,0,0.425383,0.000000,0.680993,9.02e-05,0.2104,0.02,
143,0,0.438406,0.000000,0.742006,9.00e-05,0.1926,0.02,
144,0,0.431003,0.000000,0.686151,8.98e-05,0.1824,0.01,
145,0,0.424466,0.000000,0.696646,8.96e-05,0.2017,0.02,
146,0,0.439069,0.000000,0.643015,8.93e-05,0.2388,0.01,
147,0,0.435742,0.000000,0.672374,8.91e-05,0.1503,0.01,
148,0,0.426914,0.000000,0.652687,8.89e-05,0.1697,0.01,
149,0,0.422502,0.000000,0.640416,8.86e-05,0.1367,0.01,
150,0,0.430552,0.000000,0.639347,8.84e-05,0.1307,0.01,
151,0,0.435954,0.000000,0.710282,8.82e-05,0.2329,0.01,
152,0,0.424176,0.000000,0.681243,8.79e-05,0.1622,0.01,
153,0,0.431492,0.000000,0.627223,8.77e-05,0.2259,0.01,
154,0,0.432903,0.000000,0.700406,8.74e-05,0.1693,0.01,
155,0,0.432105,0.000000,0.691758,8.72e-05,0.1692,0.02,
156,0,0.441858,0.000000,0.669439,8.70e-05,0.2053,0.02,
157,0,0.413829,0.000000,0.689687,8.67e-05,0.1819,0.02,
158,0,0.429108,0.000000,0.765311,8.64e-05,0.1510,0.02,
159,0,0.416689,0.000000,0.669221,8.62e-05,0.2241,0.02,
160,0,0.420297,0.000000,0.656655,8.59e-05,0.2530,0.02,
151,0,0.433998,0.000000,0.634325,8.82e-05,0.1759,0.01,
152,0,0.432629,0.000000,0.656715,8.79e-05,0.1246,0.01,
153,0,0.436243,0.000000,0.654681,8.77e-05,0.1875,0.01,
154,0,0.438348,0.000000,0.637953,8.74e-05,0.2215,0.01,
155,0,0.430368,0.000000,0.657760,8.72e-05,0.1614,0.01,
156,0,0.432006,0.000000,0.657651,8.70e-05,0.1696,0.01,
157,0,0.423437,0.000000,0.687145,8.67e-05,0.1736,0.01,
158,0,0.420142,0.000000,0.641639,8.64e-05,0.2349,0.01,
159,0,0.425683,0.000000,0.660582,8.62e-05,0.1360,0.01,
160,0,0.425589,0.000000,0.625774,8.59e-05,0.1802,0.01,
161,0,0.420778,0.000000,0.642204,8.57e-05,0.2871,0.02,
162,0,0.415630,0.000000,0.619675,8.54e-05,0.1422,0.01,
163,0,0.425104,0.000000,0.678883,8.52e-05,0.1733,0.01,
164,0,0.426924,0.000000,0.626691,8.49e-05,0.2253,0.01,
165,0,0.432270,0.000000,0.656028,8.46e-05,0.2585,0.01,
166,0,0.428943,0.000000,0.662148,8.44e-05,0.1483,0.01,
167,0,0.419917,0.000000,0.640595,8.41e-05,0.2767,0.01,
168,0,0.427236,0.000000,0.657485,8.38e-05,0.2122,0.01,
169,0,0.421534,0.000000,0.680697,8.35e-05,0.2512,0.01,
170,0,0.415146,0.000000,0.614666,8.33e-05,0.2242,0.01,
161,0,0.424528,0.000000,0.655205,8.57e-05,0.2459,0.01,
162,0,0.430098,0.000000,0.671372,8.54e-05,0.1855,0.01,
163,0,0.437349,0.000000,0.667638,8.52e-05,0.1914,0.01,
164,0,0.423356,0.000000,0.628932,8.49e-05,0.2530,0.01,
165,0,0.425777,0.000000,0.655917,8.46e-05,0.2153,0.01,
166,0,0.425090,0.000000,0.693616,8.44e-05,0.2037,0.01,
167,0,0.425768,0.000000,0.639883,8.41e-05,0.2484,0.01,
168,0,0.428963,0.000000,0.635259,8.38e-05,0.1797,0.01,
169,0,0.425379,0.000000,0.651201,8.35e-05,0.1505,0.01,
170,0,0.444279,0.000000,0.679137,8.33e-05,0.1974,0.01,
171,0,0.415507,0.000000,0.599614,8.30e-05,0.2504,0.01,
172,0,0.417024,0.000000,0.639582,8.27e-05,0.1499,0.02,
173,0,0.418939,0.000000,0.603569,8.24e-05,0.2523,0.02,
174,0,0.422979,0.000000,0.679228,8.22e-05,0.2718,0.02,
175,0,0.424013,0.000000,0.651823,8.19e-05,0.2209,0.01,
176,0,0.405059,0.000000,0.606236,8.16e-05,0.1586,0.01,
177,0,0.422041,0.000000,0.623262,8.13e-05,0.2304,0.02,
178,0,0.421860,0.000000,0.637751,8.10e-05,0.2993,0.01,
179,0,0.419716,0.000000,0.651928,8.07e-05,0.2704,0.02,
180,0,0.425894,0.000000,0.654532,8.04e-05,0.2297,0.02,
181,0,0.425772,0.000000,0.651021,8.01e-05,0.1500,0.01,
