step,stage,loss_jepa,loss_masked,loss_context,loss_infonce,loss_tcc,uw_w_jepa,uw_w_infonce,uw_w_tcc,lr,grad_norm
123,autorgn_single,0.460605,0.339677,0.241856,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4300
124,autorgn_single,0.453550,0.334694,0.237712,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5134
125,autorgn_single,0.455418,0.335717,0.239402,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4738
126,autorgn_single,0.454984,0.334198,0.241572,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3990
127,autorgn_single,0.451403,0.333106,0.236593,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4240
128,autorgn_single,0.447567,0.330640,0.233855,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4710
129,autorgn_single,0.450271,0.332877,0.234788,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4393
130,autorgn_single,0.451987,0.334023,0.235928,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3722
131,autorgn_single,0.465742,0.344750,0.241983,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4349
132,autorgn_single,0.451233,0.333931,0.234604,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4352
133,autorgn_single,0.456745,0.337833,0.237824,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4140
134,autorgn_single,0.460957,0.340858,0.240198,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3870
135,autorgn_single,0.447848,0.329136,0.237424,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4483
136,autorgn_single,0.452721,0.333591,0.238260,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4653
137,autorgn_single,0.455853,0.336669,0.238369,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4660
138,autorgn_single,0.445151,0.328190,0.233922,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4908
139,autorgn_single,0.443106,0.325733,0.234748,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3886
140,autorgn_single,0.448125,0.330316,0.235620,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3555
141,autorgn_single,0.449174,0.331832,0.234685,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5418
142,autorgn_single,0.457612,0.338492,0.238240,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4273
143,autorgn_single,0.449334,0.332577,0.233514,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4811
144,autorgn_single,0.450613,0.333589,0.234049,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3813
145,autorgn_single,0.448877,0.331614,0.234527,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4197
146,autorgn_single,0.457906,0.339011,0.237789,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4011
147,autorgn_single,0.450187,0.332266,0.235842,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4566
148,autorgn_single,0.455246,0.335698,0.239096,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4740
149,autorgn_single,0.446221,0.329576,0.233291,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4743
150,autorgn_single,0.447818,0.329926,0.235785,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4530
151,autorgn_single,0.446431,0.331100,0.230661,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4068
152,autorgn_single,0.442598,0.325405,0.234385,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4659
153,autorgn_single,0.450258,0.332550,0.235417,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5055
154,autorgn_single,0.456153,0.336763,0.238780,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4158
155,autorgn_single,0.453022,0.334980,0.236084,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3948
156,autorgn_single,0.441328,0.325949,0.230759,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4246
157,autorgn_single,0.450338,0.332601,0.235475,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3704
158,autorgn_single,0.451646,0.334376,0.234539,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3235
159,autorgn_single,0.439505,0.324858,0.229293,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5054
160,autorgn_single,0.450594,0.332428,0.236333,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3620
161,autorgn_single,0.449898,0.332275,0.235246,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4628
162,autorgn_single,0.455616,0.337597,0.236037,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5076
163,autorgn_single,0.456403,0.336838,0.239130,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4371
164,autorgn_single,0.449965,0.331939,0.236052,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4273
165,autorgn_single,0.453926,0.334374,0.239104,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3125
166,autorgn_single,0.446014,0.329518,0.232990,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4406
167,autorgn_single,0.449545,0.331712,0.235665,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3529
168,autorgn_single,0.464072,0.342265,0.243613,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4059
169,autorgn_single,0.452047,0.334144,0.235806,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4623
170,autorgn_single,0.449969,0.332312,0.235315,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3515
171,autorgn_single,0.448797,0.331731,0.234130,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3681
172,autorgn_single,0.450434,0.331119,0.238630,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3079
173,autorgn_single,0.449060,0.330182,0.237757,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4354
174,autorgn_single,0.441889,0.327149,0.229481,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4221
175,autorgn_single,0.443418,0.327121,0.232594,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3234
176,autorgn_single,0.460224,0.340485,0.239478,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.2961
177,autorgn_single,0.447368,0.328853,0.237029,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4544
178,autorgn_single,0.451491,0.334027,0.234927,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5130
179,autorgn_single,0.441036,0.325837,0.230398,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4042
180,autorgn_single,0.449239,0.330962,0.236554,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4100
181,autorgn_single,0.454754,0.336517,0.236476,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5442
182,autorgn_single,0.447231,0.331130,0.232202,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4879
183,autorgn_single,0.451674,0.334649,0.234051,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4218
184,autorgn_single,0.451273,0.334270,0.234005,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4031
185,autorgn_single,0.444516,0.327923,0.233187,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4387
186,autorgn_single,0.446466,0.329753,0.233426,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4957
187,autorgn_single,0.449556,0.333252,0.232609,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4005
188,autorgn_single,0.442014,0.326447,0.231133,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3293
189,autorgn_single,0.438705,0.323895,0.229621,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3443
190,autorgn_single,0.456930,0.336742,0.240376,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4392
191,autorgn_single,0.440554,0.324995,0.231120,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5031
192,autorgn_single,0.445112,0.330147,0.229931,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3815
193,autorgn_single,0.451061,0.334439,0.233245,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3957
194,autorgn_single,0.450596,0.333918,0.233354,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3839
195,autorgn_single,0.462495,0.341936,0.241119,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4469
196,autorgn_single,0.443763,0.328499,0.230527,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4228
197,autorgn_single,0.447720,0.332146,0.231149,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5203
198,autorgn_single,0.444448,0.328929,0.231036,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3506
199,autorgn_single,0.451098,0.334771,0.232654,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3780
200,autorgn_single,0.441997,0.325960,0.232073,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5363
201,autorgn_single,0.459138,0.340789,0.236697,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3073
202,autorgn_single,0.447093,0.330678,0.232831,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.5197
203,autorgn_single,0.445779,0.330822,0.229914,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3288
204,autorgn_single,0.456821,0.338137,0.237369,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3904
205,autorgn_single,0.441022,0.324921,0.232202,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3601
206,autorgn_single,0.448944,0.332677,0.232534,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3599
207,autorgn_single,0.446652,0.330006,0.233293,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4459
208,autorgn_single,0.444333,0.328786,0.231094,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4150
209,autorgn_single,0.448725,0.332385,0.232679,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3735
210,autorgn_single,0.456950,0.338800,0.236300,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4919
211,autorgn_single,0.452432,0.335005,0.234856,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3130
212,autorgn_single,0.441393,0.326068,0.230650,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3705
213,autorgn_single,0.445467,0.330406,0.230123,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3680
214,autorgn_single,0.454683,0.337044,0.235278,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3460
215,autorgn_single,0.440282,0.325037,0.230489,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3650
216,autorgn_single,0.449366,0.332833,0.233067,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3663
217,autorgn_single,0.445394,0.329316,0.232156,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4678
218,autorgn_single,0.444371,0.328920,0.230902,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4919
219,autorgn_single,0.445912,0.329766,0.232291,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4133
220,autorgn_single,0.448940,0.332546,0.232789,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3273
221,autorgn_single,0.455061,0.337017,0.236088,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3603
222,autorgn_single,0.442667,0.327402,0.230531,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4024
223,autorgn_single,0.445831,0.329230,0.233201,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.3207
224,autorgn_single,0.440950,0.326573,0.228755,0.000000,0.000000,0.000000,0.000000,0.000000,5.00e-05,0.4340
